Crime ID,Offense Datetime,Reported Datetime,UCR Incident Code,Block,Street Name,Street_Address,City,State,ZIP Code,Full_Address,Latitude,Longitude,UCR Category,UCR Description,NIBRS Group,NIBRS Offense Group,Ward,Precinct,ObjectId,x,y
2604027137ME,4/21/2026 1:00:00 AM,4/21/2026 3:47:00 PM,23H,0,FRAYSER RALEIGH RD//REDCOAT RD, FRAYSER RALEIGH RD//REDCOAT RD,MEMPHIS,TN,38127, FRAYSER RALEIGH RD//REDCOAT RD MEMPHIS TN 38127,35.221,-89.961,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,121,AUSTIN PEAY,720571,-10014412.7112537,4193954.86615698
2604026883ME,4/20/2026 8:30:00 AM,4/20/2026 9:30:00 PM,240,4500,WHITEWOOD CV,4500 WHITEWOOD CV,MEMPHIS,TN,38116,4500 WHITEWOOD CV MEMPHIS TN 38116,35.024,-90.041,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,A,CRIMES AGAINST PROPERTY,226,RAINES,720574,-10023318.2705171,4167143.12669076
2604026819ME,4/20/2026 6:00:00 PM,4/20/2026 6:28:00 PM,13B,400,FERNWOOD AVE,400 FERNWOOD AVE,MEMPHIS,TN,38106,400 FERNWOOD AVE MEMPHIS TN 38106,35.094,-90.048,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,722,AIRWAYS,720575,-10024097.5069527,4176662.71725767
2604027392ME,4/21/2026 3:13:00 PM,4/22/2026 3:37:00 AM,23H,6000,SUMMER TRACE DR,6000 SUMMER TRACE DR,MEMPHIS,TN,38134,6000 SUMMER TRACE DR MEMPHIS TN 38134,35.176,-89.86,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,822,APPLING FARMS,720577,-10003169.4426836,4187824.63779302
2604027393ME,4/22/2026 1:30:00 AM,4/22/2026 3:45:00 AM,13B,2400,CHELSEA AVE,2400 CHELSEA AVE,MEMPHIS,TN,38108,2400 CHELSEA AVE MEMPHIS TN 38108,35.175,-89.975,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,426,CRUMP,720578,-10015971.1841248,4187688.44905511
2604027319ME,4/21/2026 8:00:00 PM,4/21/2026 11:20:00 PM,13C,1400,BRITTON ST,1400 BRITTON ST,MEMPHIS,TN,38108,1400 BRITTON ST MEMPHIS TN 38108,35.175,-89.988,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,426,CRUMP,720579,-10017418.3375051,4187688.44905511
2604027339ME,4/22/2026 12:00:00 AM,4/22/2026 12:30:00 AM,13A,800,SEMMES ST,800 SEMMES ST,MEMPHIS,TN,38114,800 SEMMES ST MEMPHIS TN 38114,35.109,-89.962,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,726,AIRWAYS,720580,-10014524.0307445,4178703.69222889
2604026981ME,4/21/2026 12:42:00 AM,4/21/2026 1:06:00 AM,13B,2400,SARATOGA ST,2400 SARATOGA ST,MEMPHIS,TN,38114,2400 SARATOGA ST MEMPHIS TN 38114,35.109,-89.981,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,726,AIRWAYS,720581,-10016639.1010695,4178703.69222889
2604026914ME,4/20/2026 5:00:00 PM,4/20/2026 10:24:00 PM,13A,1800,BERRYHILL RD,1800 BERRYHILL RD,MEMPHIS,TN,38016,1800 BERRYHILL RD MEMPHIS TN 38016,35.174,-89.754,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,826,APPLING FARMS,720582,-9991369.57665948,4187552.26199239
2604026730ME,4/20/2026 1:32:00 PM,4/20/2026 1:42:00 PM,13A,900,WESTERN PARK DR,900 WESTERN PARK DR,MEMPHIS,TN,38113,900 WESTERN PARK DR MEMPHIS TN 38113,35.031,-90.095,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,221,RAINES,720583,-10029329.52302,4168094.71864742
2604026858ME,4/20/2026 7:02:00 PM,4/20/2026 8:50:00 PM,13B,2000,YOUNG AVE,2000 YOUNG AVE,MEMPHIS,TN,38104,2000 YOUNG AVE MEMPHIS TN 38104,35.12,-89.993,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,424,CRUMP,720584,-10017974.9349591,4180200.6459643
2604027314ME,4/20/2026 1:00:00 AM,4/21/2026 11:10:00 PM,520,2300,SUMMER AVE,2300 SUMMER AVE,MEMPHIS,TN,38112,2300 SUMMER AVE MEMPHIS TN 38112,35.151,-89.981,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,524,TILLMAN,720585,-10016639.1010695,4184420.42171069
2604026888ME,4/20/2026 9:30:00 PM,4/20/2026 9:43:00 PM,35B,3000,BROOKDALE ST,3000 BROOKDALE ST,MEMPHIS,TN,38118,3000 BROOKDALE ST MEMPHIS TN 38118,35.066,-89.904,DRUG/NARCOTIC,DRUG/NARCOTIC EQUIQ VIOL,A,CRIMES AGAINST SOCIETY,324,MT MORIAH,720586,-10008067.5002785,4172853.90153357
2604027227ME,4/21/2026 6:50:00 PM,4/21/2026 7:48:00 PM,13B,300,CARPENTER ST,300 CARPENTER ST,MEMPHIS,TN,38112,300 CARPENTER ST MEMPHIS TN 38112,35.141,-89.963,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,523,TILLMAN,720590,-10014635.3502353,4183059.02816032
2604026715ME,4/20/2026 11:11:00 AM,4/20/2026 1:08:00 PM,23C,4600,ELVIS PRESLEY BLVD,4600 ELVIS PRESLEY BLVD,MEMPHIS,TN,38116,4600 ELVIS PRESLEY BLVD MEMPHIS TN 38116,35.021,-90.026,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,223,RAINES,720592,-10021648.4781552,4166735.32650928
2604027284ME,4/20/2026 8:40:00 PM,4/21/2026 10:22:00 PM,13B,0,S PERKINS//QUINCE RD, S PERKINS//QUINCE RD,MEMPHIS,TN,38114, S PERKINS//QUINCE RD MEMPHIS TN 38114,35.091,-89.907,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,323,MT MORIAH,720596,-10008401.4587508,4176254.56732182
2604026727ME,4/20/2026 3:15:00 AM,4/20/2026 1:40:00 PM,23F,0,PLEASANT HILL RD//QUALITY DR, PLEASANT HILL RD//QUALITY DR,MEMPHIS,TN,38118, PLEASANT HILL RD//QUALITY DR MEMPHIS TN 38118,35.025,-89.905,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,922,RIDGEWAY,720597,-10008178.8197693,4167279.06340997
2604026789ME,4/20/2026 2:00:00 PM,4/20/2026 5:03:00 PM,13C,500,DELTA RD,500 DELTA RD,MEMPHIS,TN,38109,500 DELTA RD MEMPHIS TN 38109,35.018,-90.082,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,221,RAINES,720598,-10027882.3696397,4166327.54129028
2604026729ME,4/19/2026 8:00:00 PM,4/20/2026 1:57:00 PM,13C,700,RICHMOND AVE,700 RICHMOND AVE,MEMPHIS,TN,38104,700 RICHMOND AVE MEMPHIS TN 38104,35.111,-90.038,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,421,CRUMP,720600,-10022984.3120448,4178975.85060449
2604026899ME,4/20/2026 9:40:00 PM,4/20/2026 9:56:00 PM,35A,1000,POPLAR AVE,1000 POPLAR AVE,MEMPHIS,TN,38105,1000 POPLAR AVE MEMPHIS TN 38105,35.144,-90.024,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,624,NORTH MAIN,720601,-10021425.8391737,4183467.42866173
2604027257ME,4/21/2026 9:00:00 PM,4/21/2026 9:15:00 PM,35A,5500,APPLE BLOSSOM DR,5500 APPLE BLOSSOM DR,MEMPHIS,TN,38115,5500 APPLE BLOSSOM DR MEMPHIS TN 38115,35.046,-89.877,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,924,RIDGEWAY,720603,-10005061.874027,4170134.11875258
2604026989ME,4/21/2026 1:20:00 AM,4/21/2026 1:54:00 AM,13B,5200,BANNOCK ST,5200 BANNOCK ST,MEMPHIS,TN,38116,5200 BANNOCK ST MEMPHIS TN 38116,35.004,-90.018,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,221,RAINES,720604,-10020757.9222289,4164424.74137375
2604026770ME,4/20/2026 3:45:00 PM,4/20/2026 3:55:00 PM,220,3100,PACIFIC AVE,3100 PACIFIC AVE,MEMPHIS,TN,38122,3100 PACIFIC AVE MEMPHIS TN 38122,35.151,-89.956,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,524,TILLMAN,720605,-10013856.1137997,4184420.42171069
2604027303ME,4/21/2026 7:40:00 PM,4/21/2026 10:49:00 PM,120,3400,WINCHESTER RD,3400 WINCHESTER RD,MEMPHIS,TN,38118,3400 WINCHESTER RD MEMPHIS TN 38118,35.053,-89.949,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,321,MT MORIAH,720606,-10013076.8773642,4171085.9669552
2604026885ME,4/20/2026 9:00:00 PM,4/20/2026 9:40:00 PM,13C,800,GARDENROW RD,800 GARDENROW RD,MEMPHIS,TN,38126,800 GARDENROW RD MEMPHIS TN 38126,35.123,-90.034,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,424,CRUMP,720607,-10022539.0340816,4180608.94115285
2604026877ME,4/20/2026 8:54:00 PM,4/20/2026 9:21:00 PM,13C,3400,OVERTON CROSSING ST,3400 OVERTON CROSSING ST,MEMPHIS,TN,38127,3400 OVERTON CROSSING ST MEMPHIS TN 38127,35.219,-89.993,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,121,AUSTIN PEAY,720609,-10017974.9349591,4193682.33942212
2604027016ME,4/21/2026 3:00:00 AM,4/21/2026 3:37:00 AM,09A,5300,SCOTTSDALE AVE,5300 SCOTTSDALE AVE,MEMPHIS,TN,38118,5300 SCOTTSDALE AVE MEMPHIS TN 38118,35.057,-89.884,HOMICIDE,MURDER/NON-NEGL MSLTR,A,CRIMES AGAINST PERSONS,325,MT MORIAH,720610,-10005841.1104626,4171629.91684481
2604027375ME,4/22/2026 1:53:00 AM,4/22/2026 2:35:00 AM,23D,5900,WINCHESTER RD,5900 WINCHESTER RD,MEMPHIS,TN,38115,5900 WINCHESTER RD MEMPHIS TN 38115,35.051,-89.865,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,720612,-10003726.0401375,4170814.00200148
2604027321ME,4/21/2026 11:00:00 PM,4/21/2026 11:36:00 PM,520,0,JOSEPHINE ST//SPOTTSWOOD AVE, JOSEPHINE ST//SPOTTSWOOD AVE,MEMPHIS,TN,38114, JOSEPHINE ST//SPOTTSWOOD AVE MEMPHIS TN 38114,35.114,-89.969,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,726,AIRWAYS,720613,-10015303.26718,4179384.10069235
2604026930ME,4/20/2026 10:10:00 PM,4/20/2026 10:48:00 PM,35B,0,MALLORY AVE//DORRIE LN, MALLORY AVE//DORRIE LN,MEMPHIS,TN,38117, MALLORY AVE//DORRIE LN MEMPHIS TN 38117,35.082,-89.909,DRUG/NARCOTIC,DRUG/NARCOTIC EQUIQ VIOL,A,CRIMES AGAINST SOCIETY,OCU,OCU,720615,-10008624.0977324,4175030.20759102
2604027122ME,4/21/2026 2:00:00 PM,4/21/2026 3:09:00 PM,23C,3300,SHELBY DR,3300 SHELBY DR,MEMPHIS,TN,38118,3300 SHELBY DR MEMPHIS TN 38118,35.02,-89.954,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,921,RIDGEWAY,720616,-10013633.4748181,4166599.39644056
2604026756ME,4/20/2026 3:00:00 PM,4/20/2026 3:20:00 PM,290,900,SEMMES ST,900 SEMMES ST,MEMPHIS,TN,38114,900 SEMMES ST MEMPHIS TN 38114,35.106,-89.962,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,726,AIRWAYS,720617,-10014524.0307445,4178295.4671883
2604026904ME,4/20/2026 9:45:00 PM,4/20/2026 10:31:00 PM,290,3900,WESLEY FOREST PL,3900 WESLEY FOREST PL,MEMPHIS,TN,38109,3900 WESLEY FOREST PL MEMPHIS TN 38109,35.04,-90.059,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,222,RAINES,720619,-10025322.0213514,4169318.31378317
2604026725ME,4/20/2026 5:00:00 AM,4/20/2026 1:30:00 PM,290,0,PLEASANT HILL RD//QUALITY DR, PLEASANT HILL RD//QUALITY DR,MEMPHIS,TN,38118, PLEASANT HILL RD//QUALITY DR MEMPHIS TN 38118,35.025,-89.905,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,922,RIDGEWAY,720620,-10008178.8197693,4167279.06340997
2604026844ME,4/20/2026 1:00:00 PM,4/20/2026 8:17:00 PM,23H,1100,PERKINS RD,1100 PERKINS RD,MEMPHIS,TN,38117,1100 PERKINS RD MEMPHIS TN 38117,35.099,-89.907,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,323,MT MORIAH,720621,-10008401.4587508,4177343.00052184
2604026784ME,4/20/2026 4:35:00 PM,4/20/2026 4:38:00 PM,35A,0,WINCHESTER RD//HERMITAGE DR, WINCHESTER RD//HERMITAGE DR,MEMPHIS,TN,38109, WINCHESTER RD//HERMITAGE DR MEMPHIS TN 38109,35.054,-90.02,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,225,RAINES,720623,-10020980.5612105,4171221.95192971
2604027186ME,4/21/2026 5:05:00 PM,4/21/2026 6:00:00 PM,23C,1100,BELLEVUE BLVD,1100 BELLEVUE BLVD,MEMPHIS,TN,38106,1100 BELLEVUE BLVD MEMPHIS TN 38106,35.116,-90.021,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,422,CRUMP,720625,-10021091.8807013,4179656.2757682
2604027332ME,4/21/2026 5:00:00 PM,4/21/2026 11:59:00 PM,13B,1000,DORA CV,1000 DORA CV,MEMPHIS,TN,38122,1000 DORA CV MEMPHIS TN 38122,35.16,-89.904,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,525,TILLMAN,720626,-10008067.5002785,4185645.8189624
2604026888ME,4/20/2026 9:30:00 PM,4/20/2026 9:43:00 PM,35A,3000,BROOKDALE ST,3000 BROOKDALE ST,MEMPHIS,TN,38118,3000 BROOKDALE ST MEMPHIS TN 38118,35.066,-89.904,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,324,MT MORIAH,720630,-10008067.5002785,4172853.90153357
2604026723ME,4/20/2026 8:00:00 AM,4/20/2026 1:22:00 PM,13A,4200,BOW ST,4200 BOW ST,MEMPHIS,TN,38109,4200 BOW ST MEMPHIS TN 38109,35.034,-90.088,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,221,RAINES,720631,-10028550.2865844,4168502.56871985
2604026677ME,4/20/2026 5:15:00 AM,4/20/2026 7:22:00 AM,23F,6200,LAKE VIEW TRL,6200 LAKE VIEW TRL,MEMPHIS,TN,38115,6200 LAKE VIEW TRL MEMPHIS TN 38115,35.062,-89.853,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,720634,-10002390.206248,4172309.89168018
2604027303ME,4/21/2026 7:40:00 PM,4/21/2026 10:49:00 PM,520,3400,WINCHESTER RD,3400 WINCHESTER RD,MEMPHIS,TN,38118,3400 WINCHESTER RD MEMPHIS TN 38118,35.053,-89.949,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,321,MT MORIAH,720635,-10013076.8773642,4171085.9669552
2604027075ME,4/21/2026 9:45:00 AM,4/21/2026 10:07:00 AM,23C,3100,THIRD ST,3100 THIRD ST,MEMPHIS,TN,38109,3100 THIRD ST MEMPHIS TN 38109,35.062,-90.06,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,222,RAINES,720636,-10025433.3408422,4172309.89168018
2604027173ME,4/21/2026 4:55:00 PM,4/21/2026 5:28:00 PM,23C,1400,TREZEVANT ST,1400 TREZEVANT ST,MEMPHIS,TN,38114,1400 TREZEVANT ST MEMPHIS TN 38114,35.106,-89.985,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,726,AIRWAYS,720638,-10017084.3790327,4178295.4671883
2604026820ME,4/20/2026 6:20:00 PM,4/20/2026 6:40:00 PM,13B,3900,PARK AVE,3900 PARK AVE,MEMPHIS,TN,38111,3900 PARK AVE MEMPHIS TN 38111,35.106,-89.932,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,322,MT MORIAH,720639,-10011184.4460207,4178295.4671883
2604026716ME,4/20/2026 12:00:00 AM,4/20/2026 1:13:00 PM,23F,5200,JOHNS RIVER RD,5200 JOHNS RIVER RD,MEMPHIS,TN,38118,5200 JOHNS RIVER RD MEMPHIS TN 38118,35.006,-89.995,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,226,RAINES,720640,-10018197.5739407,4164696.54999476
2604027399ME,4/22/2026 3:30:00 AM,4/22/2026 4:13:00 AM,13B,3500,AURORA CIR,3500 AURORA CIR,MEMPHIS,TN,38112,3500 AURORA CIR MEMPHIS TN 38112,35.14,-89.942,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,522,TILLMAN,720641,-10012297.6409286,4182922.89800471
2604027125ME,4/21/2026 3:00:00 PM,4/21/2026 3:19:00 PM,23H,1200,VOLLINTINE AVE,1200 VOLLINTINE AVE,MEMPHIS,TN,38107,1200 VOLLINTINE AVE MEMPHIS TN 38107,35.165,-90.016,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,425,CRUMP,720643,-10020535.2832473,4186326.65379757
2604026792ME,4/20/2026 5:00:00 PM,4/20/2026 5:15:00 PM,23C,1800,UNION AVE,1800 UNION AVE,MEMPHIS,TN,38104,1800 UNION AVE MEMPHIS TN 38104,35.135,-89.999,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,424,CRUMP,720644,-10018642.8519038,4182242.27230941
2604027222ME,4/21/2026 4:00:00 PM,4/21/2026 7:31:00 PM,290,800,SAXON AVE,800 SAXON AVE,MEMPHIS,TN,38014,800 SAXON AVE MEMPHIS TN 38014,35.118,-90.033,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,422,CRUMP,720645,-10022427.7145908,4179928.4575253
2604026831ME,4/20/2026 6:33:00 PM,4/20/2026 7:29:00 PM,13B,700,S HIGHLAND ST,700 S HIGHLAND ST,MEMPHIS,TN,38111,700 S HIGHLAND ST MEMPHIS TN 38111,35.111,-89.946,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,726,AIRWAYS,720646,-10012742.9188918,4178975.85060449
2604026905ME,4/20/2026 9:50:00 PM,4/20/2026 10:12:00 PM,13B,1400,ELVIS PRESLEY BLVD,1400 ELVIS PRESLEY BLVD,MEMPHIS,TN,38106,1400 ELVIS PRESLEY BLVD MEMPHIS TN 38106,35.107,-90.022,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,722,AIRWAYS,720648,-10021203.2001921,4178431.54053223
2604026912ME,4/20/2026 6:00:00 PM,4/20/2026 10:17:00 PM,23H,2600,FRAYSER BLVD,2600 FRAYSER BLVD,MEMPHIS,TN,38127,2600 FRAYSER BLVD MEMPHIS TN 38127,35.222,-89.977,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,123,AUSTIN PEAY,720649,-10016193.8231064,4194091.13204286
2604027348ME,4/22/2026 12:40:00 AM,4/22/2026 12:53:00 AM,13B,800,MISSISSIPPI BLVD,800 MISSISSIPPI BLVD,MEMPHIS,TN,38126,800 MISSISSIPPI BLVD MEMPHIS TN 38126,35.124,-90.042,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,421,CRUMP,720650,-10023429.5900079,4180745.0428907
2604027116ME,4/21/2026 2:32:00 PM,4/21/2026 2:43:00 PM,290,800,GRACEWOOD ST,800 GRACEWOOD ST,MEMPHIS,TN,38122,800 GRACEWOOD ST MEMPHIS TN 38122,35.154,-89.96,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,524,TILLMAN,720651,-10014301.3917629,4184828.87239948
2604027318ME,4/19/2026 9:43:00 PM,4/21/2026 11:02:00 PM,13C,1900,ASA DR,1900 ASA DR,MEMPHIS,TN,38109,1900 ASA DR MEMPHIS TN 38109,35.096,-90.06,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,721,AIRWAYS,720652,-10025433.3408422,4176934.82555726
2604027133ME,4/19/2026 5:00:00 PM,4/21/2026 3:35:00 PM,23H,3800,PERKINS RD,3800 PERKINS RD,MEMPHIS,TN,38118,3800 PERKINS RD MEMPHIS TN 38118,35.042,-89.912,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,922,RIDGEWAY,720653,-10008958.0562048,4169590.24211586
2604027185ME,4/21/2026 4:00:00 PM,4/21/2026 5:52:00 PM,13C,600,E FRANK AVE,600 E FRANK AVE,MEMPHIS,TN,38106,600 E FRANK AVE MEMPHIS TN 38106,35.091,-90.04,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,722,AIRWAYS,720654,-10023206.9510264,4176254.56732182
2604027037ME,4/20/2026 3:30:00 PM,4/21/2026 5:15:00 AM,290,3000,CHRISTINE RD,3000 CHRISTINE RD,MEMPHIS,TN,38118,3000 CHRISTINE RD MEMPHIS TN 38118,35.044,-89.962,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,921,RIDGEWAY,720655,-10014524.0307445,4169862.17710545
2604027030ME,4/21/2026 4:34:00 AM,4/21/2026 4:43:00 AM,13B,0,PKWY,0 PKWY,MEMPHIS,TN,38109,0 PKWY MEMPHIS TN 38109,35.108,-90.065,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,721,AIRWAYS,720656,-10025989.9382962,4178567.61554573
2604027323ME,4/21/2026 11:08:00 PM,4/21/2026 11:08:00 PM,280,2900,S PERKINS RD,2900 S PERKINS RD,MEMPHIS,TN,38118,2900 S PERKINS RD MEMPHIS TN 38118,35.07,-89.906,STOLEN PROPERTY,STOLEN PROPERTY,A,CRIMES AGAINST PROPERTY,324,MT MORIAH,720658,-10008290.1392601,4173397.93804609
2604026966ME,4/20/2026 1:30:00 PM,4/21/2026 12:37:00 AM,220,700,RICHMOND AVE,700 RICHMOND AVE,MEMPHIS,TN,38106,700 RICHMOND AVE MEMPHIS TN 38106,35.111,-90.038,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,421,CRUMP,720659,-10022984.3120448,4178975.85060449
2604027020ME,4/21/2026 3:00:00 AM,4/21/2026 4:06:00 AM,13C,4500,SUMNERS WELLS RD,4500 SUMNERS WELLS RD,MEMPHIS,TN,38118,4500 SUMNERS WELLS RD MEMPHIS TN 38118,35.025,-89.951,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,921,RIDGEWAY,720660,-10013299.5163458,4167279.06340997
2604027098ME,4/21/2026 1:25:00 PM,4/21/2026 1:39:00 PM,290,3500,GRACELAND DR,3500 GRACELAND DR,MEMPHIS,TN,38116,3500 GRACELAND DR MEMPHIS TN 38116,35.052,-90.014,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,225,RAINES,720661,-10020312.6442657,4170949.98364582
2604027092ME,4/21/2026 12:30:00 PM,4/21/2026 1:00:00 PM,290,1000,OAKMONT PL,1000 OAKMONT PL,MEMPHIS,TN,38107,1000 OAKMONT PL MEMPHIS TN 38107,35.165,-89.989,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,426,CRUMP,720662,-10017529.6569959,4186326.65379757
2604026752ME,4/20/2026 2:25:00 PM,4/20/2026 2:54:00 PM,23C,1100,BELLEVUE BLVD,1100 BELLEVUE BLVD,MEMPHIS,TN,38106,1100 BELLEVUE BLVD MEMPHIS TN 38106,35.116,-90.021,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,422,CRUMP,720664,-10021091.8807013,4179656.2757682
2604026993ME,4/21/2026 1:30:00 AM,4/21/2026 1:57:00 AM,290,1900,GLORY CIR,1900 GLORY CIR,MEMPHIS,TN,38114,1900 GLORY CIR MEMPHIS TN 38114,35.101,-89.998,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,724,AIRWAYS,720666,-10018531.532413,4177615.12550932
2604026717ME,4/20/2026 12:44:00 PM,4/20/2026 1:12:00 PM,520,2800,DEADRICK AVE,2800 DEADRICK AVE,MEMPHIS,TN,38114,2800 DEADRICK AVE MEMPHIS TN 38114,35.105,-89.967,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,726,AIRWAYS,720667,-10015080.6281984,4178159.39551385
2604026939ME,4/20/2026 9:30:00 PM,4/20/2026 11:12:00 PM,13C,700,FLYNN RD,700 FLYNN RD,MEMPHIS,TN,38116,700 FLYNN RD MEMPHIS TN 38116,35.065,-90.088,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,222,RAINES,720668,-10028550.2865844,4172717.89657114
2604026790ME,4/20/2026 4:50:00 PM,4/20/2026 5:07:00 PM,13C,500,BERCLAIR RD,500 BERCLAIR RD,MEMPHIS,TN,38122,500 BERCLAIR RD MEMPHIS TN 38122,35.147,-89.912,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,525,TILLMAN,720669,-10008958.0562048,4183875.84421675
2604026921ME,4/20/2026 11:55:00 AM,4/20/2026 10:15:00 PM,13C,1300,WESLEY DR,1300 WESLEY DR,MEMPHIS,TN,38116,1300 WESLEY DR MEMPHIS TN 38116,35.033,-90.021,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,225,RAINES,720670,-10021091.8807013,4168366.61703225
2604026956ME,4/21/2026 12:10:00 AM,4/21/2026 12:10:00 AM,250,700,MARIA ST,700 MARIA ST,MEMPHIS,TN,38122,700 MARIA ST MEMPHIS TN 38122,35.153,-89.931,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,A,CRIMES AGAINST PROPERTY,524,TILLMAN,720674,-10011073.1265299,4184692.72049654
2604026991ME,4/21/2026 1:15:00 AM,4/21/2026 1:56:00 AM,23C,1900,THIRD ST,1900 THIRD ST,MEMPHIS,TN,38106,1900 THIRD ST MEMPHIS TN 38106,35.094,-90.058,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,721,AIRWAYS,720675,-10025210.7018606,4176662.71725767
